archive_rank,title,award_date,awwwards_url,requested_url,final_url,studio,redirect_host_changed,http_status,technologies,technology_categories,awwwards_technology_tags,interaction_features,visual_styles,industry_tags,referenced_asset_formats,canvas,webgl,three_d,video,audio,rive,lottie,css_animation,smooth_scroll,service_worker,webassembly,model_3d_asset,mirror_status
4532,Mike Kus,2014-02-18,https://www.awwwards.com/sites/mike-kus-1,http://mikekus.com,https://mikekus.com/,Mike Kus,False,200,Framer Sites | HSTS | HTTP/3 | React,CMS | JavaScript frameworks | Miscellaneous | Page builders | Security,,,Black | Blue | Clean | Colorful | Flexible | Graphic design | White,Design Agencies | Portfolio,jpg:14 | json:2 | mjs:22 | mp4:1 | png:3,False,False,False,True,False,False,False,False,True,False,False,False,mirrored
4534,Henry Saiz,2014-02-16,https://www.awwwards.com/sites/henry-saiz,http://www.henrysaiz.com,http://www.henrysaiz.com,Ruben Sanchez,False,200,Apache HTTP Server | Modernizr | YouTube | imagesLoaded | jQuery | parallax.js,JavaScript libraries | Video players | Web servers,CSS | HTML5,Responsive Design | Video,Big Background Images | Black | Blue | Orange,Design Websites | Music & Sound,css:3 | jpg:62 | js:21 | png:9,False,False,False,True,True,False,False,False,False,False,False,False,mirrored
4535,FH Studio,2014-02-15,https://www.awwwards.com/sites/fh-studio,http://www.fh-studio.com,https://theunknown.tv/en/the-studio,ANTRO,True,200,Astro | Cloudflare | Cloudflare Browser Insights | Google Analytics | Google Tag Manager | HTTP/3,Analytics | CDN | JavaScript frameworks | Miscellaneous | RUM | Static site generator | Tag managers,WordPress,Navigation Menu | Parallax,Big Background Images | Black | Clean | Photographic | Pink | White,Business & Corporate,css:2 | html:1 | ico:1 | jpg:2 | js:22 | json:1 | mjs:1 | pdf:5 | png:11 | svg:3 | webp:14 | woff2:2,False,False,False,False,False,False,True,True,False,False,False,False,mirrored
4536,Spartans vs Hipsters,2014-02-14,https://www.awwwards.com/sites/spartans-vs-hipsters,http://epic.net/mmxiv,http://mmxiv.epic.net,EPIC Agency,True,200,Nginx | jQuery,JavaScript libraries | Reverse proxies | Web servers,CSS | HTML5 | WebSockets,,Art & Illustration | Black | Green | Icons | White,Design Websites | Games & Entertainment | Mobile & Apps,css:1 | gif:6 | html:2 | ico:2 | jpg:1 | js:4 | png:13,False,False,False,False,False,False,False,False,False,False,False,False,mirrored
4540,Huge,2014-02-10,https://www.awwwards.com/sites/huge-inc,http://www.hugeinc.com/,https://www.hugeinc.com/,Huge,False,200,Amazon CloudFront | Amazon S3 | Amazon Web Services | Contentful | Google Tag Manager | HSTS | Linkedin Ads,Advertising | CDN | CMS | PaaS | Security | Tag managers,,Responsive Design,Black | Clean | Flexible | Pink | White,Business & Corporate | Design Agencies,css:4 | html:2 | ico:1 | js:16 | png:4 | svg:1 | woff2:2,True,True,False,False,False,False,False,False,True,False,False,False,mirrored
4541,Jean-Christophe Suzanne,2014-02-09,https://www.awwwards.com/sites/jean-christophe-suzanne,http://www.jcsuzanne.com,https://jcsuzanne.com/,Jean-Christophe Suzanne,False,200,Cloudflare | Cloudflare Bot Management | Google Analytics | HTTP/3 | MySQL | PHP | WP Engine | WP Rocket | WordPress | WordPress Block Editor | Yoast SEO,Analytics | Blogs | CDN | CMS | Caching | Databases | Hosting | Miscellaneous | PaaS | Page builders | Programming languages | SEO | Security | WordPress plugins,CSS | HTML5,Animation | Navigation Menu,Black | Clean | White | Yellow,Other | Portfolio | Web & Interactive,css:1 | gif:2 | ico:1 | jpeg:2 | jpg:1 | js:2 | mp4:31 | png:6 | svg:2 | xml:1,False,False,False,True,False,False,False,False,False,False,False,False,mirrored
4542,Lubiam | Luigi Bianchi Mantova,2014-02-08,https://www.awwwards.com/sites/lubiam-luigi-bianchi-mantova,http://www.lubiam.it,https://www.lubiam.it/,AQuest,False,200,Google Cloud | Google Cloud CDN | HSTS | HTTP/3 | Lodash | React | Wix,Blogs | CDN | CMS | IaaS | JavaScript frameworks | JavaScript libraries | Miscellaneous | Security,CSS | HTML5,Responsive Design,Black | Clean | Silver | White,Fashion,css:16 | jpeg:1 | jpg:1 | js:12 | pdf:3 | png:4 | svg:4 | xml:1,False,True,False,False,False,False,True,True,False,True,False,False,mirrored
4543,The Source,2014-02-07,https://www.awwwards.com/sites/the-source,http://dougaitkenthesource.com,https://www.dougaitkenthesource.com/,Levi Brooks,False,200,Amazon S3 | Amazon Web Services | HSTS | Netlify,CDN | PaaS | Security,HTML5,Fullscreen | Unusual Navigation | Video,Art & Illustration | Black | White,Culture & Education | Film & TV,css:2 | js:2,False,False,False,True,False,False,False,False,False,False,False,False,mirrored
4544,Apple - Thirty Years of Mac,2014-02-06,https://www.awwwards.com/sites/apple-thirty-years-of-mac,http://www.apple.com/30-years/,https://www.apple.com/mac/,,False,200,HSTS,Security,,Responsive Design | Video,Black | Flexible | White,Business & Corporate | Technology,css:60 | html:1 | js:35 | png:13,False,False,False,True,False,False,False,False,False,False,False,False,mirrored
4547,Ba Ba Dum,2014-02-03,https://www.awwwards.com/sites/ba-ba-dum,http://babadum.com,https://babadum.com/,Hipopotam,False,200,Google Hosted Libraries | Modernizr | jQuery,CDN | JavaScript libraries,SVG,App Style | Responsive Design,Blue | Colorful | Graphic design | Red | Yellow,Games & Entertainment,css:1 | jpg:1 | js:4 | png:14 | svg:1 | txt:1,False,False,False,False,False,False,False,False,False,False,False,False,mirrored
4548,Blackhouse,2014-02-02,https://www.awwwards.com/sites/blackhouse,http://blackhouse.uk.com,http://blackhouse.uk.com,93FT,False,200,Apache HTTP Server,Web servers,CSS | HTML5,Responsive Design,Big Background Images | Black | Brown | Photographic | Silver,Food & Drink | Hotel / Restaurant,,False,False,False,False,False,False,False,False,False,False,False,False,mirrored
4550,Manuel Rueda – Video Freelancer,2014-01-31,https://www.awwwards.com/sites/manuel-rueda-video-freelancer,http://www.manuel-rueda.com,https://studio-rueda.com,Raffael Stüken,True,200,Cloudflare | Cloudflare Browser Insights | HTTP/3,Analytics | CDN | Miscellaneous | RUM,CSS | HTML5,Responsive Design | Scrolling,Black | Minimal | White,Design Agencies | Film & TV | Portfolio,css:1 | ico:1 | jpeg:7 | jpg:1 | js:3 | png:3 | woff2:2,False,False,False,False,False,False,False,False,False,False,False,False,mirrored
4552,Knormal,2014-01-29,https://www.awwwards.com/sites/knormal,http://knormal.com,https://www.allmiami-hotels.com/en/knormal/,knormal,True,200,Modernizr | PHP,JavaScript libraries | Programming languages,WordPress,Animation | Parallax | Responsive Design | Scrolling,Blue | Flexible | Silver | White,Design Agencies,css:2 | html:201 | js:2 | png:11,False,False,False,False,False,False,False,False,False,False,False,False,mirrored
4554,Emotions of Sound,2014-01-27,https://www.awwwards.com/sites/emotions-of-sound,http://www.amplifon.co.uk/emotions-of-sound.html,https://www.audika.co.uk/,Epiphany,True,200,Adobe Fonts | Google Tag Manager | HSTS | Microsoft ASP.NET | Sitecore | Siteimprove | Typekit | jQuery,Analytics | CMS | Font scripts | JavaScript libraries | Security | Tag managers | Web frameworks,CSS,Animation | Fullscreen | Single page,Blue | Colorful | Green | Pink,Games & Entertainment | Music & Sound | Web & Interactive,css:2 | gif:1 | html:2 | jpg:30 | js:13 | pdf:1 | png:8 | svg:14 | xml:1,False,False,False,False,True,False,False,False,False,False,False,False,mirrored
4555,Good Morning,2014-01-26,https://www.awwwards.com/sites/good-morning,http://www.good-morning.no,https://mynk.no/,Good Morning,True,200,HSTS | Vercel,PaaS | Security,WordPress,Fullscreen | Responsive Design,Black | Graphic design | Silver | White,Design Agencies | Mobile & Apps | Portfolio | Web & Interactive,css:1 | ico:1 | js:11 | svg:6 | ttf:1 | woff2:2,False,False,False,False,False,False,False,False,False,False,False,False,mirrored
4556,Themes Kingdom - Premium WordPress Themes,2014-01-25,https://www.awwwards.com/sites/themes-kingdom-premium-wordpress-themes,http://www.themeskingdom.com,https://www.themeskingdom.com/app/login?,themeskingdom,False,200,Bootstrap | HSTS | HTTP/3 | Sucuri,CDN | Miscellaneous | Security | UI frameworks,WordPress,Fullscreen,Blue | Clean | Flat Design | Flexible | Green | White,E-Commerce | Web & Interactive,ico:1 | js:1 | json:1 | png:3 | svg:3 | xml:1,False,False,False,False,False,False,False,True,False,False,False,False,mirrored
4558,Il était une forêt - l'Expédition.,2014-01-23,https://www.awwwards.com/sites/il-etait-une-foret-l-expedition,http://www.iletaituneforet-expedition.org,http://www.iletaituneforet-expedition.org,Timothee ROUSSILHE,False,200,,,CSS | HTML5,Animation | Unusual Navigation | Video,Big Background Images | Black | Green | Yellow,Film & TV | Promotional | Web & Interactive,png:1,False,False,False,True,False,False,False,False,False,False,False,False,mirrored
4559,BrightMedia,2014-01-22,https://www.awwwards.com/sites/brightmedia,http://brightmedia.pl,https://wearebright.studio/,BRIGHT,True,200,Google Analytics,Analytics,HTML5,Animation | Fullscreen,Black | White | Yellow,Design Agencies | Mobile & Apps | Web & Interactive,css:2 | ico:1 | js:4 | png:4,False,False,False,False,False,False,False,False,False,False,False,False,mirrored
4563,Soyuz Coffee Roasting,2014-01-18,https://www.awwwards.com/sites/soyuz-coffee-roasting,https://www.awwwards.com/,https://www.awwwards.com/,Skybox Design Agency,False,200,Google Tag Manager | HSTS | Nginx | Stimulus,JavaScript frameworks | Reverse proxies | Security | Tag managers | Web servers,HTML5 | WordPress,Parallax | Unusual Navigation,Big Background Images | Black | Brown | White,Business & Corporate | Food & Drink,html:8 | jpeg:7 | jpg:29 | js:9 | json:2 | png:22 | svg:39 | ttf:1,False,True,False,False,False,False,True,True,True,False,False,False,mirrored
4564,Wanda Print,2014-01-17,https://www.awwwards.com/sites/wanda-print,http://www.wandaprint.com,https://www.maxburst.com/maxburst-web-design/,Grouek,True,200,Draftpress HFCM | Google Analytics | Google Tag Manager | HSTS | MySQL | Nginx | PHP | Rybbit | WP Rocket | WordPress,Analytics | Blogs | CMS | Caching | Databases | Programming languages | Reverse proxies | Security | Tag managers | Web servers | WordPress plugins,CSS | HTML5 | WordPress | jQuery,,Art & Illustration | Big Background Images | White,Design Agencies | Portfolio,html:1 | ico:1 | jpg:26 | js:20 | png:74 | svg:26 | txt:2,False,False,False,False,False,False,False,True,True,False,False,False,mirrored
4566,Globule Bleu,2014-01-15,https://www.awwwards.com/sites/globule-bleu,http://globulebleu.com,https://www.globulebleu.com/,Globule Bleu,False,200,Apache HTTP Server | Bootstrap | Contact Form 7 | Debian | FitVids.JS | Google AdSense | Google Analytics | HSTS | Modernizr | MySQL | PHP | WordPress | Yoast SEO | jQuery | jQuery Migrate | parallax.js | reCAPTCHA,Advertising | Analytics | Blogs | CMS | Databases | Form builders | JavaScript libraries | Operating systems | Programming languages | SEO | Security | UI frameworks | Video players | Web servers | Widgets | WordPress plugins,CSS | HTML5 | SEO | WordPress,Animation | Responsive Design,Black | White | Yellow,Business & Corporate | Design Agencies | Web & Interactive,css:7 | gif:22 | ico:1 | jpg:8 | js:31 | png:16,False,False,False,False,False,False,False,False,False,False,False,False,mirrored
4567,Hello Monday,2014-01-14,https://www.awwwards.com/sites/hello-monday-1,http://hellomonday.com,https://hellomonday.com/,Hello Monday,False,200,Cloudflare | Cloudflare Browser Insights | Contentful | HSTS | HTTP/3,Analytics | CDN | CMS | Miscellaneous | RUM | Security,CSS | HTML5,,Black | Blue | Clean | Silver,Design Agencies,css:2 | jpg:2 | js:3 | mp4:1 | png:3 | svg:1,True,False,False,True,False,False,False,False,False,False,False,False,mirrored
4569,WinShape Camps,2014-01-12,https://www.awwwards.com/sites/winshape-camps,http://winshape.org/camps,https://camps.winshape.org/,Whiteboard,True,200,Alpine.js | Cloudflare | Cloudflare Bot Management | Google Tag Manager | Google Tag Manager for WordPress | HTTP/3 | MySQL | PHP | WP Engine | WordPress | cdnjs,Blogs | CDN | CMS | Databases | Hosting | JavaScript frameworks | Miscellaneous | PaaS | Programming languages | Security | Tag managers | WordPress plugins,CSS,Responsive Design | Video,Big Background Images | Blue | Bright | Orange | Photographic | Yellow,Promotional | Web & Interactive,css:2 | html:2 | jpeg:2 | jpg:10 | js:8 | mp4:1 | pdf:1 | png:21,False,False,False,True,False,False,False,False,False,False,False,False,mirrored
4570,Try my Hybrid,2014-01-11,https://www.awwwards.com/sites/try-my-hybrid,http://www.provminhybrid.no,https://www.provminhybrid.no/,snorrem,False,200,HSTS | Next.js | Node.js | React | Vercel | Webpack,JavaScript frameworks | Miscellaneous | PaaS | Programming languages | Security | Web frameworks,,Animation | Responsive Design | Single page | Social Integration,Black | Blue | Clean | White,Business & Corporate,css:1 | js:10,False,False,False,False,False,False,False,True,False,False,False,False,no_html
4573,Studio Alto,2014-01-08,https://www.awwwards.com/sites/studio-alto,http://www.studioalto.com,https://studioalto.com/,Studio Alto,False,200,Download Monitor | Elementor | Elementor Addon Elements | Google Analytics | Google Font API | Google Hosted Libraries | HTTP/3 | MailOptin | MySQL | PHP | Swiper | WP Rocket | WordPress | Yoast SEO | Yoast SEO Premium | imagesLoaded | jQuery | jQuery Migrate | reCAPTCHA,Analytics | Blogs | CDN | CMS | Caching | Databases | Font scripts | JavaScript libraries | Miscellaneous | Page builders | Programming languages | SEO | Security | Widgets | WordPress plugins,,Fullscreen | Responsive Design,Big Background Images | Blue | Colorful | Red | White,Design Agencies | Design Websites | Portfolio,css:27 | jpg:7 | js:23 | png:2,False,False,False,False,False,False,True,True,False,False,False,False,mirrored
4574,Startup framework,2014-01-07,https://www.awwwards.com/sites/startup-framework,http://designmodo.com/startup,https://designmodo.com/startup/,Vladimir Kudinov,False,200,CookieYes | Getsitecontrol | Google Analytics | Google Tag Manager | HSTS | Metorik | MySQL | Nginx | PHP | Slick | Unpkg | WordPress | YouTube | jQuery | jsDelivr,Analytics | Blogs | CDN | CMS | Cookie compliance | Databases | Ecommerce | JavaScript libraries | Programming languages | Reverse proxies | Security | Surveys | Tag managers | Video players | Web servers | Widgets,,Responsive Design | Single page | Video,Big Background Images | Black | Clean | Flat Design,Web & Interactive,css:8 | html:1 | jpg:24 | js:11 | png:8 | svg:53,False,False,False,True,False,False,False,False,False,False,False,False,mirrored
4576,Goldee - Smart Light Controller,2014-01-05,https://www.awwwards.com/sites/goldee-smart-light-controller,http://getgoldee.com,https://getgoldee.com/,Stano Luzbetak,False,200,Cloudflare | Cloudflare Browser Insights | Google Hosted Libraries | HSTS | HTTP/3 | Vercel | jQuery,Analytics | CDN | JavaScript libraries | Miscellaneous | PaaS | RUM | Security,,Animation,Black | Clean | Colorful | Flat Design | Minimal | White | Yellow,Other | Technology,css:5 | html:3 | ico:1 | jpg:6 | js:5 | png:5,False,False,False,False,False,False,False,False,False,False,False,False,mirrored
4580,Paper Tiger Agency,2014-01-01,https://www.awwwards.com/sites/paper-tiger-agency,http://www.papertiger.com,https://www.papertiger.com/,Paper Tiger,False,200,Cloudflare | Cloudflare Browser Insights | HSTS | HTTP/3 | Unpkg | jQuery | jsDelivr,Analytics | CDN | JavaScript libraries | Miscellaneous | RUM | Security,CSS,Fullscreen | Responsive Design,Big Background Images | Black | Red | White,Design Agencies | Design Websites | Portfolio | Web & Interactive,avif:4 | css:1 | jpg:1 | js:14 | mp4:1 | png:2 | svg:34 | webp:12 | woff2:1,False,False,False,True,False,False,False,True,True,False,False,False,mirrored
4581,HelloMichael,2013-12-31,https://www.awwwards.com/sites/hellomichael,http://www.hellomichael.com,https://hellomichael.com/,Michael Ngo,False,200,HSTS | Netlify | RequireJS,CDN | JavaScript frameworks | PaaS | Security,HTML5,Parallax | Responsive Design | Video,Black | Clean | Red | White,Portfolio | Web & Interactive,css:1 | ico:1 | jpg:2 | js:1 | mp4:1 | png:11 | webm:1,False,True,False,True,False,False,False,False,False,False,False,False,mirrored
4584,Digit Duel Promo Site,2013-12-28,https://www.awwwards.com/sites/digit-duel-promo-site,http://digitduel.resn.co.nz/,http://digitduel.resn.co.nz/,Resn,False,200,Amazon S3 | Amazon Web Services | Modernizr | RequireJS,CDN | JavaScript frameworks | JavaScript libraries | PaaS,CSS | HTML5,Animation,Art & Illustration | Black | Blue | Colorful | Graphic design | Red,Games & Entertainment | Promotional,css:2 | gif:3 | jpg:2 | js:2 | png:17,False,False,False,False,False,False,False,False,False,False,False,False,mirrored
